name,dimension,capacity,density,avg_demand,std_demand,depot_x_location_ratio,depot_y_location_ratio,demand_to_capacity_ratio,hull_to_square_ratio,num_clusters,std_cluster_size,avg_cluster_distance,std_cluster_distance
XML100_1253_05,101,631,0.00020559064053697832,73.01,14.544598775330778,0.8690601900739177,0.22512562814070353,11.570522979397781,0.5213687232360323,5,5.477225575051661,349.84381278764465,373.73158341601254
XML100_1261_07,101,335,0.000632804325624816,76.21,16.315881214264213,0.34563758389261745,0.021116138763197588,22.749253731343284,0.8078340267444097,9,8.18535277187245,362.1032306077101,169.665191713488
XML100_1253_14,101,823,0.00021601413288505053,74.72,14.074893472514322,0.4423529411764706,0.22792362768496421,9.078979343863912,0.6564116243155974,7,7.0710678118654755,309.89081762259326,189.40427481186788
XML100_1261_02,101,183,0.0002462546736576987,56.68,28.523206925823285,0.579155672823219,0.8806682577565632,30.972677595628415,0.6456894163134993,8,5.0,363.230842815289,238.87786482685044
XML100_1252_24,101,436,0.00017247032144369613,75.28,14.65294123610297,0.7608476286579213,0.1350210970464135,17.26605504587156,0.6233400179676157,6,5.830951894845301,477.853662722742,207.15556155240662
XML100_1261_06,101,280,0.0002297864692171448,60.12,26.679269749066115,0.07027818448023426,1.0,21.47142857142857,0.7876878771207019,6,9.643650760992955,623.903655365938,132.13772606780643
XML100_1256_11,101,3569,0.0003149621031984246,74.19,13.48451787133015,0.06356968215158924,0.1273100616016427,2.0787335388063886,0.8049720608686485,3,22.360679774997898,402.7418925133935,315.6650137116286
XML100_1255_08,101,1660,0.00021030297162263317,75.93,14.4454774300408,0.42038216560509556,0.36160188457008247,4.574096385542169,0.6005060280734922,3,4.69041575982343,384.7181727023563,142.99159697969932
XML100_1253_01,101,595,0.0002391780799210002,74.24,14.337997831572643,0.023255813953488372,0.6450511945392492,12.477310924369748,0.7617478659922504,4,7.0710678118654755,485.1726882825203,333.43107267448016
XML100_1251_25,101,327,0.00019498596487163745,75.65,14.576426936057485,0.055780933062880324,0.042432814710042434,23.134556574923547,0.743056252886952,6,8.18535277187245,583.7475556775353,245.347936871324
XML100_1256_22,101,3181,0.00021645346357688277,74.07,14.659953697888763,0.2720739219712526,0.8475894245723172,2.3285130462118833,0.7450525482131053,6,8.426149773176359,425.36496313483593,258.7434808491275
XML100_1253_18,101,662,0.00022707293987513238,75.66,15.395276725494266,0.8626543209876543,0.6522198731501057,11.429003021148036,0.7255875942891447,5,7.54983443527075,419.3399338370086,220.77086922422694
XML100_1251_18,101,246,0.0002530890647983181,79.08,14.660246528719368,0.3275686673448627,0.6998313659359191,32.146341463414636,0.6846045505464738,3,2.23606797749979,412.1162989510346,155.01755331700505
XML100_1251_15,101,238,0.00014805650187929144,74.88,14.072166094310377,0.7525667351129364,0.0,31.462184873949578,0.7341529666507389,4,9.273618495495704,698.2609815133794,109.23475758239097
XML100_1254_20,101,1025,0.00016988652085020634,75.66,15.617408054585574,0.5394063459570113,0.4467821782178218,7.381463414634147,0.753106726998186,5,6.0,385.3608539464429,126.97567870631147
XML100_1252_07,101,552,0.00018758973196956216,73.34,14.13371926288407,0.9277777777777778,1.0,13.28623188405797,0.7820029048656499,7,8.12403840463596,741.5530728781524,86.78930833170277
XML100_1256_07,101,3239,0.0001631957937496011,75.02,14.09633522113697,0.42021276595744683,0.544994944388271,2.316146958937944,0.8321436062646559,8,7.681145747868608,426.2847126134292,114.61018979880475
XML100_1252_06,101,522,0.0001904481754687665,77.68,14.285600576748037,0.5036144578313253,0.4703433922996878,14.881226053639846,0.6648797061294084,4,19.157244060668017,397.6559816121466,38.11694409644658
XML100_1264_11,101,670,0.000171735703852831,54.8,29.337465273722415,0.8345534407027818,0.8779731127197518,8.17910447761194,0.8904583313776286,8,5.830951894845301,515.4118492102649,271.50220390802485
XML100_1262_26,101,232,0.0002202602341955104,40.62,27.450149490862653,0.22120285423037717,0.6781485468245425,17.50862068965517,0.5031535668552881,6,6.4031242374328485,419.6541845010527,215.2394515819753
XML100_1261_23,101,158,0.0002608821432630415,51.89,29.620118401880404,0.6496815286624203,0.07487179487179488,32.84177215189873,0.8430464369317873,2,4.242640687119285,401.41553704738504,544.8001663398153
XML100_1264_09,101,1001,0.00029881966233378154,74.42,16.8835464702811,1.0,0.0694006309148265,7.434565434565434,0.6614361140030215,12,4.358898943540674,639.1276469534528,149.02707186354542
XML100_1264_17,101,578,0.0001786435998277239,40.07,24.83897841065225,0.2296211251435132,0.07221006564551423,6.932525951557094,0.7101818378231717,5,4.242640687119285,604.5145742745461,153.36169586227783
XML100_1261_16,101,226,0.0001864650382668721,59.92,28.962420792844963,0.16238159675236807,0.985663082437276,26.513274336283185,0.8756974050308548,10,6.928203230275509,541.5208119120853,198.71168257250702
XML100_1261_27,101,227,0.0006373546626279836,72.02,20.325621985339318,0.0,0.7508896797153025,31.726872246696036,0.6697639918512945,8,7.0710678118654755,361.19674794685324,73.32114716903246
XML100_1263_03,101,632,0.00015694842534888002,66.83,23.18352558576582,0.017745302713987474,0.6615541922290389,10.574367088607595,0.6868470655037121,5,3.605551275463989,591.1156183924945,170.77440655633816
XML100_1261_10,101,138,0.00016411663005186735,38.24,27.30527754515932,0.9621212121212122,0.7908496732026143,27.71014492753623,0.8706335059276236,5,5.830951894845301,625.7390545730947,159.9018544560697
XML100_1262_02,101,178,0.0005062022302969553,33.87,24.91750226631713,1.0,0.05511811023622047,19.028089887640448,0.7524248046580384,12,4.898979485566356,451.84546539893495,145.61827549997525
XML100_1264_08,101,660,0.00018021425869489192,41.72,24.748463884582105,0.35917901938426455,0.5696846388606307,6.321212121212121,0.6500984234842957,5,9.0,344.23991586679495,144.69120753603045
XML100_1262_11,101,313,0.00016882644724800354,40.72,28.377356174146023,0.0,0.9553191489361702,13.00958466453674,0.6970794201952879,5,3.7416573867739413,645.2424110565528,326.3925995588717
XML100_1263_23,101,648,0.00014327490979709577,56.66,27.778059796548174,0.47141190198366395,0.24444444444444444,8.743827160493828,0.8308740850747852,6,5.5677643628300215,425.0361010643224,199.8649444730119
XML100_1262_04,101,296,0.00019360323413244185,58.02,26.637476447951137,0.0,0.7138492871690427,19.60135135135135,0.7169338236708802,8,5.656854249492381,506.74100774161656,244.87323166314854
XML100_1264_19,101,735,0.00015622232757347282,49.13,29.248035417059654,0.10629514963880289,0.715203426124197,6.684353741496599,0.7143443537676538,6,11.045361017187261,501.60576268702613,263.6385299204497
XML100_1262_06,101,171,0.00022885006242395268,25.61,16.158867222023638,0.5769622833843018,0.4643226473629783,14.976608187134502,0.4652376539988847,4,6.928203230275509,369.19230791055577,176.55224323187736
XML100_1261_20,101,122,0.0001547141082416665,26.8,20.136403538734207,0.17813765182186234,0.7487335359675785,21.9672131147541,0.6694487856301966,5,4.0,439.06822441995973,356.3297341864291
XML100_1262_03,101,395,0.00016681173231506606,58.22,27.668521295997564,0.8985507246376812,0.39324487334137515,14.739240506329114,0.8142313273167628,7,7.745966692414834,523.5600401198103,220.30423530989657
XML100_1261_13,101,164,0.00016198617504129846,46.75,29.610390955292242,0.2882882882882883,0.7987679671457906,28.50609756097561,0.7208941487688921,3,8.602325267042627,512.0615629891099,323.3428187334353
XML100_1261_24,101,170,0.00012317749144770138,54.65,30.280298291900372,0.6506024096385542,0.009070294784580499,32.14705882352941,0.9333877459953192,5,3.0,594.9360577552285,231.3528679936528
XML100_1264_10,101,855,0.00018084914942705736,56.27,26.434158724550844,0.995945945945946,0.0,6.5812865497076025,0.8045820607387771,7,5.5677643628300215,661.5539525760593,218.6840818904156
XML100_1262_10,101,334,0.00017152017824512782,50.28,29.274417417798688,1.0,0.9380804953560371,15.053892215568862,0.6641425163680658,5,9.9498743710662,929.3144912849266,177.35017256345034
XML100_1262_09,101,260,0.00044692243019602636,42.28,26.143767243007762,0.4375,0.39731285988483683,16.26153846153846,0.7134243357914941,8,4.358898943540674,190.08386256851594,75.92202899395002
XML100_1264_25,101,988,0.0003054497066473114,64.87,24.84727288249094,1.0,0.8100358422939068,6.565789473684211,0.7828013806622065,8,6.164414002968976,418.77040684732634,160.65574159513105
XML100_1262_07,101,343,0.00021187840696807245,57.85,28.366780614377838,1.0,1.0,16.865889212827987,0.630465288523853,11,5.385164807134504,805.0995153893762,214.1166971868882
XML100_1261_15,101,184,0.0001954073469292993,44.08,27.965592134520296,0.823463687150838,0.5386965376782077,23.956521739130434,0.5880929354071613,8,6.557438524302,380.0796700026494,214.33411819509632
XML100_1262_23,101,399,0.00014941668318633295,57.52,30.51294807126968,0.7152988855116514,0.2865429234338747,14.416040100250626,0.7945072485231442,4,8.831760866327848,589.8899462127447,128.0659921005633
XML100_1261_18,101,171,0.00016239495578757133,53.4,32.5613639800673,0.7611168562564633,0.2950108459869848,31.228070175438596,0.6975758602202398,6,5.830951894845301,460.7001797151042,133.79839029406804
XML100_1263_20,101,399,0.00017894047748760484,49.19,30.95180189268535,0.6084656084656085,0.5678449258836944,12.328320802005013,0.6810537365839532,4,2.8284271247461903,362.42169998293997,219.16458798023666
XML100_1263_04,101,511,0.0001447490145243454,51.02,26.43458860560298,0.756043956043956,0.5774358974358974,9.984344422700588,0.7864294167371091,4,11.575836902790225,462.5880510227612,113.25064205826934
XML100_1262_12,101,298,0.00016676821364824455,41.15,28.119648761402523,0.7620020429009193,0.6855555555555556,13.808724832214764,0.687357848144365,6,6.082762530298219,562.3670192687391,141.70265045898708
XML100_1263_21,101,624,0.00019296149080901494,55.9,30.75563510820563,0.9460285132382892,0.0,8.958333333333334,0.655614718061641,7,3.0,617.256009495733,220.19947825997954
XML100_1263_17,101,493,0.00014682996290726235,46.63,28.795922480711596,0.9819095477386934,0.13048245614035087,9.45841784989858,0.7580341399982368,5,3.872983346207417,620.9287258667687,283.2527346037716
XML100_1266_09,101,2476,0.00013458842592839362,57.17,27.92054201957166,0.9498910675381264,0.8321536905965622,2.3089660743134086,0.8265605759211897,4,7.3484692283495345,626.1027439337706,357.0857628404438
XML100_1272_02,101,131,0.00016000671711366893,17.9,27.605994079020395,0.14507772020725387,0.5696594427244582,13.664122137404581,0.6750439799590412,7,6.082762530298219,480.3411889853412,230.92678539809094
XML100_1271_15,101,120,0.00014599373672414628,38.99,37.21124382047269,0.2918410041841004,0.8989795918367347,32.49166666666667,0.73841954145675,6,9.219544457292887,674.2088770423137,65.10878448380004
XML100_1266_14,101,1813,0.00022232347845993665,46.64,30.80781745209511,0.0,0.20086705202312138,2.572531715388858,0.6859903600485622,5,5.291502622129181,542.7141379298043,198.0457867418993
XML100_1265_27,101,1194,0.00016792639171075426,48.65,29.372348365169042,0.13347685683530677,0.34720700985761227,4.074539363484087,0.7091137816752872,4,4.242640687119285,617.03758842646,81.09656134164469
XML100_1265_02,101,1207,0.0003409869715967981,70.87,19.467483897333246,1.0,0.7834179357021996,5.871582435791218,0.7149539816216138,10,7.280109889280518,576.1636060801558,127.52577228512231
XML100_1271_04,101,125,0.0004079143460648382,31.11,35.480224965977364,1.0,0.0,24.888,0.673194671016857,10,8.94427190999916,526.3761911692854,157.61541794700184
XML100_1271_16,101,125,0.0002598224460868424,32.07,36.33771310827628,0.7668621700879765,0.09176470588235294,25.656,0.6705658099016732,7,8.18535277187245,381.53352627454433,244.22320741874725
XML100_1271_03,101,123,0.00017991586706533173,31.73,36.506773966683845,0.670061099796334,0.9562043795620438,25.796747967479675,0.6954543089479239,4,4.47213595499958,597.7717855199484,114.59576378439971
XML100_1272_01,101,136,0.00019878583188426334,18.47,28.374997886352432,0.6990788126919141,0.0,13.580882352941176,0.7536891994125762,5,11.704699910719626,538.1512712481205,113.60405467570357
XML100_1266_22,101,2853,0.00028020879716905884,57.46,28.279421079040084,0.41559953434225844,0.7011884550084889,2.014020329477743,0.7124118738771146,5,6.782329983125268,315.19399115692636,79.33591163098953
XML100_1266_04,101,1519,0.00019968149812526752,36.14,27.93825081471384,0.631190727081138,0.0,2.3791968400263332,0.6352656519440198,5,10.14889156509222,600.8355224033585,216.09436256919483
XML100_1266_12,101,2032,0.0002624934539070591,74.77,16.87557256791453,0.09523809523809523,0.3702213279678068,3.6796259842519685,0.4981905590557502,5,8.12403840463596,446.8624574435288,338.49440288232944
XML100_1266_11,101,2527,0.00015559682551664694,62.37,25.09885707084341,0.46279306829765543,0.0,2.46814404432133,0.6765700664361102,3,7.0710678118654755,758.4709527011986,261.1276719323221
XML100_1265_16,101,1128,0.0001388342868453826,50.27,28.488826446928844,1.0,0.46605876393110435,4.456560283687943,0.7816202359195523,5,11.874342087037917,668.5034011134966,233.26384146860156
XML100_1265_12,101,1031,0.00016910572372645392,47.03,27.72354686011605,0.08169934640522876,0.40048250904704463,4.561590688651794,0.7848123970134897,5,7.211102550927978,532.6228972268675,247.03194933747716
XML100_1271_06,101,122,0.0002981699450599735,30.47,34.134450443367435,1.0,1.0,24.975409836065573,0.45777451632259214,5,14.177446878757825,777.805813627087,223.83834355806687
XML100_1271_11,101,122,0.0003316063537090663,31.34,34.88341911700929,1.0,0.5,25.688524590163933,0.620954128440367,11,4.795831523312719,455.8529594894069,167.38894022513327
XML100_1272_06,101,133,0.0002341458891168527,19.11,28.195527620134683,1.0,0.6130268199233716,14.368421052631579,0.5762556309014252,4,3.4641016151377544,553.1021860597473,333.55259585048645
XML100_1271_21,101,124,0.0004047374316003759,29.86,34.20556396349293,0.16695352839931152,0.9427753934191703,24.080645161290324,0.6144615248240047,8,7.54983443527075,372.74218516940607,182.57890557477143
XML100_1271_27,101,121,0.00022263123670549856,32.65,35.26963240093338,0.7610810810810811,0.5349544072948328,26.983471074380166,0.49690845861058625,2,5.656854249492381,529.4885554835344,178.82796867334497
XML100_1266_02,101,2275,0.0001608442891916619,49.85,28.259038064365043,0.052415210688591986,0.43845371312309256,2.1912087912087914,0.6565221300651675,3,5.0990195135927845,544.7344838140722,341.5095982209592
XML100_1266_01,101,1902,0.0004358689976307715,53.66,28.85289054721022,0.4752981260647359,0.0,2.82124079915878,0.7364826209667167,7,4.795831523312719,351.39403077614946,72.45251454181025
XML100_1272_23,101,135,0.0001886427712930528,21.32,30.225375652476735,0.15938864628820962,0.7451181911613566,15.792592592592593,0.6007211074558944,4,5.656854249492381,548.112660077141,194.70495602595662
XML100_1275_13,101,195,0.00020689026519849686,10.55,20.25512779570156,0.0,0.019895287958115182,5.410256410256411,0.7937652434067185,5,5.656854249492381,607.7175891851103,301.85188174406153
XML100_1273_04,101,141,0.0001818974242604339,13.01,22.75672616741226,1.0,0.636085626911315,9.22695035460993,0.6698369614389375,4,8.18535277187245,649.3801127570139,200.82821417999133
XML100_1273_21,101,153,0.00026510473605673764,15.39,23.859392407616042,0.5158150851581509,0.0,10.058823529411764,0.6866387311886095,8,8.306623862918075,469.91784523992783,91.18186596622661
XML100_1272_08,101,141,0.00017032500033727722,21.11,31.339101661172307,0.09673518742442563,1.0,14.97163120567376,0.7294305490804376,9,4.795831523312719,766.1003188129399,239.2686231269044
XML100_1273_14,101,142,0.00035488404778636685,12.2,19.222776893964916,0.0,1.0,8.591549295774648,0.5819374468363541,10,5.5677643628300215,875.4973821435666,128.276315692062
XML100_1275_27,101,198,0.0001807814951345614,9.51,17.777806502502045,0.8255977496483825,0.9424460431654677,4.803030303030303,0.8075788916787005,4,4.242640687119285,584.4543015742173,276.3803119784624
XML100_1273_01,101,150,0.0002448950891260519,13.89,24.699770988183005,0.0,0.5164670658682635,9.26,0.6875250056679514,4,7.0,517.5602902268865,256.93485013327273
XML100_1274_16,101,168,0.0001575345991212377,11.88,20.51029798009583,0.9560776302349336,0.217440543601359,7.071428571428571,0.7416551661910309,6,7.810249675906654,538.2202123468638,271.2532044317854
XML100_1272_19,101,130,0.00018987764171968984,22.82,32.00232946066725,0.0,0.23516483516483516,17.553846153846155,0.7234271298008922,6,4.242640687119285,597.2293254217235,195.1525854089036
XML100_1273_09,101,159,0.0002154227778660561,14.59,25.214271652171416,0.0,0.0,9.176100628930818,0.5805891764309614,7,9.746794344808963,816.8903689442343,256.4722621104512
XML100_1274_12,101,181,0.00014010264946594535,11.29,21.084387924277387,0.5055387713997986,0.056584362139917695,6.237569060773481,0.7468949311849614,8,4.358898943540674,579.0143620083845,229.00043696311988
XML100_1272_17,101,131,0.00023666392901956694,19.63,27.741102859814134,0.5080763582966226,0.0,14.98473282442748,0.7129405495164542,8,5.744562646538029,483.04135048543515,237.54756848143228
XML100_1274_14,101,166,0.00017647901647021,12.08,21.470995234586503,0.0,1.0,7.27710843373494,0.7316021189777364,6,6.928203230275509,855.0568113889307,131.80591704821836
XML100_1274_01,101,175,0.0001651276551219002,12.36,21.72208297767249,0.15664160401002505,0.23393574297188754,7.062857142857143,0.769554408108625,5,3.1622776601683795,478.3350031205306,257.4473242474033
XML100_1274_21,101,177,0.00017423676533757942,11.22,20.70942790229619,0.0,0.43523316062176165,6.338983050847458,0.6110837607198014,3,22.80350850198276,803.701378846963,169.52655796163754
XML100_1273_19,101,155,0.0002711278381178896,13.26,22.75545000764663,0.5484375,0.21212121212121213,8.55483870967742,0.7055265151515151,8,6.4031242374328485,274.1128013317473,194.84507791495056
XML100_1275_02,101,195,0.00018342925533170728,10.26,19.205754608997015,0.20818713450292398,0.12958963282937366,5.2615384615384615,0.6954656259078221,5,10.862780491200215,573.261906245884,157.82993285442808
XML100_1274_05,101,172,0.0001911991594809227,12.76,22.026668867855197,0.01120162932790224,0.1218274111675127,7.4186046511627906,0.6826493636730179,6,8.18535277187245,648.8431483513364,171.78027342910553
XML100_1274_07,101,142,0.0002111404826336953,11.29,19.793017338282088,0.1457345971563981,0.0,7.950704225352113,0.6582703073137705,6,9.273618495495704,520.8871888143385,271.04451653328834
XML100_1272_20,101,125,0.00014561895987693035,24.72,32.24498394942987,0.18938605619146723,0.671858774662513,19.776,0.749469173141944,7,7.280109889280518,448.98632024500426,178.56370090349367
XML100_1275_03,101,169,0.00022812563172165963,9.88,18.06401635486103,0.0,0.07470651013874066,5.846153846153846,0.5819044377033925,6,11.224972160321824,587.6587670124637,302.3698667482077
XML100_1276_06,101,219,0.000182494281243563,8.67,14.7168940234334,0.6872852233676976,1.0,3.958904109589041,0.8308704862190155,7,6.4031242374328485,626.197304083376,147.94526938597767
XML100_1272_16,101,136,0.00018223958009113783,18.17,27.358471441145237,0.19799777530589543,0.8188235294117647,13.360294117647058,0.7252705620624224,5,3.0,479.9645417513154,279.2347635526969
XML100_1276_02,101,285,0.00021272943448723256,8.15,12.222164829984626,0.3678696158323632,0.4352701325178389,2.8596491228070176,0.563419166728968,4,12.489995996796797,334.2442973365622,169.09633787406932
XML100_1275_14,101,207,0.0002567224423708953,11.08,20.8169899530905,0.747624076029567,0.07590132827324478,5.352657004830918,0.7883098329088764,4,7.810249675906654,432.5107818104044,212.60572837760432
XML100_1272_10,101,126,0.00018296852850731196,25.0,32.19291596584314,0.7213822894168467,0.6265957446808511,19.841269841269842,0.6341706493267772,5,7.937253933193772,440.66902141528135,226.84368293328262
XML100_1272_07,101,135,0.00018276077338568857,21.96,30.971776008019123,0.9067702552719201,0.35372069317023447,16.266666666666666,0.6252368814353968,3,12.083045973594572,613.7433726479447,90.2181795835051
XML100_1275_21,101,195,0.00029564537776014964,8.65,13.955466688901897,0.8589211618257261,0.45166959578207383,4.435897435897436,0.6228177482516463,5,7.874007874011811,389.19153127210075,295.80435197385685
XML100_1312_03,101,5,0.00012672291407496352,1.0,0.0,0.22950819672131148,0.9819148936170212,20.0,0.8687374651203349,8,8.12403840463596,576.1857517125982,242.1531636645142
XML100_1313_18,101,8,0.00014037828473024785,1.0,0.0,0.7166666666666667,0.36807095343680707,12.5,0.8862829514658783,10,6.0,370.4309264814037,187.79665509173688
XML100_1276_23,101,300,0.0001818032906395606,7.01,11.528178038566583,0.5799595141700404,0.6285414480587618,2.3366666666666664,0.5900241513056999,5,9.433981132056603,417.7820783628115,139.79144143864946
XML100_1314_05,101,15,0.00011921349780074703,1.0,0.0,0.513874614594039,1.0,6.666666666666667,0.8839890234295522,7,7.810249675906654,584.3173828532993,264.86839870620366
XML100_1313_27,101,9,0.00011258016460111789,1.0,0.0,0.5322916666666667,0.436308926780341,11.11111111111111,0.9373312646272149,8,5.385164807134504,390.7830925613966,155.54323608184637
XML100_1313_08,101,8,0.00012326942240952664,1.0,0.0,0.8434959349593496,0.4380081300813008,12.5,0.8462054456672615,7,4.69041575982343,447.82509595749974,249.04919425571268
XML100_1313_13,101,8,0.00013441128522473966,1.0,0.0,0.9598796389167502,0.3185840707964602,12.5,0.8337235156797828,8,5.5677643628300215,593.4033288463406,262.99364947714355
XML100_1314_09,101,13,0.00012272242071797478,1.0,0.0,0.6771397616468039,0.8174523570712137,7.6923076923076925,0.8943357700403486,10,4.47213595499958,504.2948000755244,217.52973618908013
XML100_1313_20,101,10,0.00011085221205040373,1.0,0.0,0.2608257804632427,0.45190380761523047,10.0,0.9193845899250667,7,5.5677643628300215,466.15314606281976,143.01557751465384
XML100_1313_07,101,9,0.0001244973880201464,1.0,0.0,0.8020942408376963,0.878419452887538,11.11111111111111,0.8606778168547133,7,8.0,556.4481108527193,297.81412598601213
XML100_1311_06,101,4,0.00012157396150559119,1.0,0.0,0.007056451612903226,0.6733615221987315,25.0,0.8852745856918776,9,5.0,581.7391567749112,262.13898488158947
XML100_1311_23,101,3,0.00010918694643028953,1.0,0.0,0.05220883534136546,0.4689092762487258,33.333333333333336,0.9467216470366686,9,5.5677643628300215,636.8317955888563,248.9620737854043
XML100_1312_27,101,7,0.00011854912305927163,1.0,0.0,0.4350104821802935,0.7133891213389121,14.285714285714286,0.9341503074480496,10,4.69041575982343,455.5793896027461,167.46811177616635
XML100_1311_07,101,4,0.00012396425410953775,1.0,0.0,0.4937106918238994,0.8653444676409185,25.0,0.8914787971096317,8,5.916079783099616,445.7038346629881,223.76377512487863
XML100_1312_08,101,5,0.0001185007890275309,1.0,0.0,0.4059917355371901,0.5637305699481865,20.0,0.9124255984241854,7,9.9498743710662,367.6522795409178,120.00880859771887
XML100_1312_20,101,5,0.00012348350639363362,1.0,0.0,0.8988988988988988,0.48595213319458896,20.0,0.8519685137791277,8,5.5677643628300215,548.3439316573115,230.66260848695845
XML100_1313_15,101,10,0.00012039891378722531,1.0,0.0,0.4215991692627207,0.6392276422764228,10.0,0.8852734088088544,8,5.385164807134504,409.41127091039294,181.6735922591502
XML100_1276_17,101,314,0.0002978230901357159,7.54,11.733075066028109,0.32688172043010755,0.5741556534508077,2.4012738853503186,0.5354672919331155,4,9.797958971132712,401.52845167986686,96.79463742699976
XML100_1313_09,101,10,0.00011496490155703455,1.0,0.0,0.0,1.0,10.0,0.9027386449811032,5,11.0,813.8311859376965,302.7933011631515
XML100_1312_15,101,6,0.00012502514428953842,1.0,0.0,0.9817813765182186,0.5444330949948928,16.666666666666668,0.8351882446353174,6,8.426149773176359,596.6262133085348,290.00634335956545
XML100_1314_08,101,14,0.00012051089460248407,1.0,0.0,0.21407035175879396,0.34014300306435136,7.142857142857143,0.8603779879992404,7,5.0,424.9575281009347,258.77768460849506
XML100_1311_20,101,3,0.00011733237298915838,1.0,0.0,0.9738693467336683,0.9725888324873097,33.333333333333336,0.8783026809172767,11,4.0,713.8843587147974,302.07323511358965
XML100_1313_02,101,9,0.0001221203477890776,1.0,0.0,0.09916492693110647,0.835881753312946,11.11111111111111,0.8800327304378175,12,4.0,647.3672556652258,258.2837038313529
XML100_1276_24,101,227,0.00023754756831256555,7.03,8.683497642835594,0.48794489092996557,1.0,3.0969162995594712,0.605644235398689,6,8.602325267042627,632.6542109969549,112.80760683099538
XML100_1276_16,101,262,0.00031818940775815084,6.84,10.095223392948537,0.8841463414634146,1.0,2.6106870229007635,0.7317557287104062,4,8.18535277187245,541.5930920993964,237.2651694954494
XML100_1312_11,101,5,0.00011127324688173251,1.0,0.0,0.8410931174089069,0.6629667003027245,20.0,0.9270432883808528,10,4.795831523312719,424.5197660062544,243.0465892784625
XML100_1312_22,101,5,0.00012103643136665111,1.0,0.0,0.8967280163599182,0.9597938144329897,20.0,0.8796191470073578,8,7.0,596.1461870939455,284.607258824364
XML100_1312_02,101,7,0.00011174043471454467,1.0,0.0,0.11414141414141414,0.9752832131822863,14.285714285714286,0.9402786880129825,9,9.0,688.8297675379949,264.7964469935751
XML100_1312_19,101,7,0.00011836496959426598,1.0,0.0,0.4886128364389234,0.38702928870292885,14.285714285714286,0.9239812625068219,7,10.344080432788601,448.5892240506864,118.82840707989584
XML100_1311_09,101,4,0.00011884191495507835,1.0,0.0,0.424923391215526,0.0910010111223458,25.0,0.8777538624563767,7,7.3484692283495345,574.3358590403536,280.2359272338458
XML100_1312_01,101,5,0.00012535838846206357,1.0,0.0,0.11238293444328824,0.6822429906542056,20.0,0.8705992697551335,8,7.0710678118654755,491.15793480900896,231.67551723226677
XML100_1311_11,101,4,0.00011558748771167674,1.0,0.0,0.3811434302908726,0.9848790322580645,25.0,0.8834942326980942,10,4.123105625617661,615.6612220819782,278.7071491809036
XML100_1313_21,101,11,0.00012031486758217148,1.0,0.0,0.6402010050251257,0.5889243876464324,9.090909090909092,0.8984903216829622,8,7.3484692283495345,431.1836301189268,172.17358563639254
XML100_1276_25,101,327,0.0001437491193587366,7.38,11.054301233346944,0.03407880724174654,0.11885245901639344,2.256880733944954,0.766656409853524,5,4.358898943540674,618.4949873562705,245.41211556834304
XML100_1312_23,101,7,0.00012459222260806062,1.0,0.0,0.07033639143730887,0.946652719665272,14.285714285714286,0.8643776737084096,8,10.198039027185569,616.6265869042431,307.1158838930789
XML100_1276_27,101,244,0.0002201798062417705,7.68,13.700903162738852,0.7904066736183525,0.36947791164658633,3.1475409836065573,0.6403312240969439,7,8.366600265340756,328.7779693337473,205.79464231614804
XML100_1313_26,101,11,0.00012846767320876632,1.0,0.0,0.2427807486631016,1.0,9.090909090909092,0.8850999155643119,7,4.795831523312719,650.7791263823829,259.6811415876852
XML100_1321_13,101,29,0.00011968497965355346,5.82,2.808285000932891,0.08324768756423433,0.6799163179916318,20.06896551724138,0.9072166056754118,9,8.12403840463596,536.7139090019527,252.7312741075589
XML100_1321_22,101,23,0.00011501674575491412,5.11,2.7556919972737126,0.03144016227180527,0.5291709314227226,22.217391304347824,0.9115674717280411,7,7.937253933193772,622.8691857768683,267.5864262651217
XML100_1315_25,101,23,0.0001287077550245405,1.0,0.0,0.8935281837160751,0.21084953940634596,4.3478260869565215,0.8384102627659552,10,9.591663046625438,595.3935405048411,234.00443955802743
XML100_1316_24,101,49,0.00012071239435424546,1.0,0.0,0.5957671957671957,0.41109969167523125,2.0408163265306123,0.9099653610444978,10,4.242640687119285,436.8273775286812,134.56327028855867
XML100_1315_01,101,19,0.00011895185747447541,1.0,0.0,0.08551307847082495,0.5379023883696781,5.2631578947368425,0.8870282964662325,8,5.385164807134504,469.4569785366916,240.20166720569284
XML100_1315_04,101,17,0.00011465826444850227,1.0,0.0,0.6835573940020683,0.08695652173913043,5.882352941176471,0.9210712877850774,7,3.3166247903554,513.0223780583293,289.15648631106177
XML100_1321_02,101,26,0.000142240599269503,5.2,2.9780340610353786,0.9874869655891554,0.6613924050632911,20.0,0.7810356471887471,9,3.4641016151377544,569.448443799969,290.5703087825316
XML100_1321_19,101,26,0.00011477866185126618,5.8,3.051742340554214,0.5316582914572864,0.21681864235055726,22.307692307692307,0.8960247030491871,7,14.352700094407323,450.24652453212815,221.00871636860728
XML100_1321_14,101,24,0.00011566750745110615,5.29,2.822331581433258,0.7038152610441767,0.6224696356275303,22.041666666666668,0.8873474667902379,8,3.3166247903554,399.79073149279077,156.49316529877385
XML100_1314_12,101,12,0.00011521755869963867,1.0,0.0,0.035496957403651115,0.10070493454179255,8.333333333333334,0.8953164034652302,10,6.782329983125268,619.7146119612908,310.1125085440124
